GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,EnumerationIterator,25,0,2,0,6,0,5,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,ProxyHandler.MyAuthenticator,14,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,SystemProperties,8,0,0,0,3,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,EmptyEnumeration,9,0,0,0,3,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,ObjectCache,98,0,6,0,24,0,12,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,FileExtensionFilter,91,0,10,0,20,0,10,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,StringManagerFactory,56,0,6,0,14,0,7,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,BareBonesBrowserLaunch,148,0,12,0,24,0,9,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,PropertyChangeReporter,73,0,10,0,24,0,13,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,IOUtilitiesImpl,615,0,56,0,150,0,46,0,18,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,Utilities,441,0,52,0,120,0,47,0,21,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,DuplicateObjectException,32,0,0,0,8,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,ThreadSafeDateFormat,42,0,2,0,14,0,7,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,LocaleUtils.new Comparator() {...},9,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,FileWrapperImpl,416,0,26,0,94,0,68,0,55,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,LocaleUtils,35,0,2,0,9,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,ObjectCacheChangeEvent,16,0,0,0,6,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,ProxySettings,76,0,0,0,31,0,20,0,20,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,IOUtilities,4,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,BaseException,79,0,14,0,29,0,16,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,Utilities.new ObjectInputStream() {...},14,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util,TaskThreadPool.MyCallback,69,0,2,0,13,0,6,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.sql.dbobj.adapter,BestRowIdentifierAdapter,81,0,10,0,24,0,16,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.sql.dbobj.adapter,BestRowIdentifierAdapterBeanInfo,168,0,2,0,28,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.sql.dbobj.adapter,AdapterFactory,37,0,4,0,8,0,5,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,MessagePanel.new Runnable() {...},20,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,MessagePanel.new MouseAdapter() {...},24,0,4,0,7,0,5,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,MessagePanel.MessagePanelPopupMenu.ClearAction,30,0,0,0,10,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,DataSetUpdateableTableModelImpl,1228,0,116,0,299,0,83,0,25,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,DefaultSQLEntryPanel,224,0,8,0,74,0,38,0,34,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,ObjectTreeSearch,188,0,32,0,45,0,21,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,JdbcConnectionData,27,0,0,0,10,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SimpleSessionListenerManager,82,0,4,0,18,0,6,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLExecuterTask,1012,0,148,0,280,0,108,0,34,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,MessagePanel.MessagePanelPopupMenu,13,0,0,0,4,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SessionConnectionKeepAlive,113,0,6,0,25,0,7,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SimpleSessionListenerManager.new SessionAdapter() {...},11,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,EditableSqlCheck,178,0,42,0,47,0,26,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SessionFactory,3,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,EntryPanelManager,105,0,8,0,27,0,11,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,DefaultSQLEntryPanel.MyTextArea,16,0,2,0,6,0,2,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLEntryPanelUtil,110,0,26,0,16,0,16,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SessionManager.new Runnable() {...},38,0,4,0,6,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,BaseSQLEntryPanel.MyMouseListener.new Runnable() {...},19,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,ObjectTreeSearch.ObjectCandidates,66,0,2,0,15,0,7,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,Session,1512,0,150,0,400,0,142,0,67,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,FileManager,585,0,60,0,152,0,48,0,18,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,CancelStatementThread,151,0,12,0,49,0,10,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,DefaultSQLExecuterHandler,81,0,4,0,24,0,12,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,Session.SQLConnectionListener,18,0,4,0,5,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,DefaultSQLEntryPanelFactory,15,0,2,0,4,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLExecutionInfo,88,0,8,0,26,0,14,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,ExtendedColumnInfo,180,0,24,0,44,0,26,0,14,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SessionManager,955,0,122,0,226,0,90,0,29,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,BaseSQLEntryPanel.MyMouseListener,59,0,8,0,15,0,9,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,MessagePanel.I18N,5,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,DefaultDataModelImplementationDetails,20,0,2,0,8,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,Session.new Runnable() {...},28,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,Session.new Runnable() {...},18,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,Session.new OpenConnectionCommandListener() {...},21,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,MessagePanel,335,0,24,0,84,0,24,0,12,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLPanelAPI,886,0,64,0,242,0,86,0,54,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLPanelAPI.SQLEntryUndoListener,55,0,8,0,13,0,6,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLExecuterTask.new Runnable() {...},28,0,2,0,4,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLExecuterTask.new Runnable() {...},15,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,SQLExecuterTask.new Runnable() {...},23,0,2,0,4,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,BaseSQLEntryPanel,412,0,56,0,112,0,48,0,20,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session,BaseSQLEntryPanel.new Runnable() {...},14,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,CodeReformatorConfigFactory,168,0,8,0,28,0,12,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,Piece,3,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,StateOfPosition,34,0,0,0,10,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,CodeReformatorConfig,48,0,0,0,15,0,7,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,CommentSpec,9,0,0,0,4,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,PieceMarkerSpec,69,0,12,0,17,0,12,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,CodeReformatorKernel,538,0,78,0,91,0,45,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.util.codereformat,CodeReformator,1449,0,174,0,291,0,107,0,20,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.resources,LibraryResources,7,0,0,0,3,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion.util,CompletionParser,159,0,12,0,30,0,18,0,12,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion.util,CompletionUtils,169,0,20,0,30,0,15,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionSQLPropertiesPanel.SQLPropertiesPanel.RightLabel,5,0,0,0,2,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionObjectTreePropertiesPanel,79,0,4,0,26,0,12,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.OutputType,37,0,0,0,12,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.MyPanel,768,0,30,0,157,0,21,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionProperties,1019,0,80,0,285,0,129,0,89,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsSheet.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsSheet.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsSheet.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsSheet.new AbstractAction() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.TabPlacementCombo,47,0,6,0,14,0,6,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.SplitPaneOrientation,32,0,0,0,8,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionObjectTreePropertiesPanel.ObjectTreepropsPanel.i18n,21,0,0,0,5,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionSQLPropertiesPanel.SQLPropertiesPanel.FontButtonListener,38,0,6,0,11,0,4,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.GeneralSessionPropertiesPanelI18n,69,0,0,0,17,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionSQLPropertiesPanel.SQLPropertiesPanel.ControlMediator,14,0,0,0,5,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsSheet,471,0,14,0,113,0,16,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.OutputTypeCombo,46,0,8,0,14,0,7,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsPanel.EditWhereColsPanelI18N,13,0,0,0,3,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionPropertiesSheet.new AbstractAction() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionPropertiesSheet.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionPropertiesSheet.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionSQLPropertiesPanel.SQLPropertiesPanel.FontButton,31,0,2,0,10,0,5,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.SplitPaneOrientationCombo,9,0,0,0,4,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionObjectTreePropertiesPanel.ObjectTreepropsPanel.ControlMediator,14,0,0,0,5,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsPanel,603,0,38,0,135,0,30,0,11,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionPropertiesBeanInfo,394,0,0,0,5,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereCols,222,0,18,0,49,0,16,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionPropertiesSheet.i18n,5,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionPropertiesSheet,490,0,34,0,110,0,27,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel.TabPlacement,48,0,0,0,10,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionObjectTreePropertiesPanel.ObjectTreepropsPanel,929,0,16,0,142,0,16,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionProperties.IDataSetDestinations,10,0,0,0,3,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,GeneralSessionPropertiesPanel,74,0,6,0,23,0,11,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,EditWhereColsSheet.i18n,5,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionSQLPropertiesPanel.SQLPropertiesPanel,1228,0,22,0,247,0,20,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.properties,SessionSQLPropertiesPanel,76,0,4,0,22,0,10,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,DatabaseExpander,404,0,42,0,96,0,27,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,SchemaExpander,65,0,0,0,17,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,TriggerParentInfo,15,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,SequenceParentExpander,108,0,6,0,30,0,7,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,IndexParentExpander,116,0,4,0,31,0,6,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,DatabaseExpander.GetTableTypes,28,0,0,0,9,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,IndexParentInfo,15,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,UDTTypeExpander,63,0,4,0,14,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,ProcedureTypeExpander,58,0,2,0,12,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,TableTypeExpander,156,0,10,0,35,0,9,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,TriggerParentExpander,129,0,4,0,32,0,6,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.expanders,TableWithChildNodesExpander,95,0,4,0,29,0,6,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,ChangeListXmlBean,13,0,0,0,5,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,EnumPersistenceDelegate,84,0,4,0,18,0,7,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,ReleaseXmlBean,255,0,28,0,76,0,30,0,16,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,ModuleType,34,0,0,0,4,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,ArtifactXmlBean,287,0,34,0,75,0,34,0,17,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,UpdateXmlSerializerImpl,162,0,6,0,46,0,12,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,XmlBeanUtilities,221,0,10,0,41,0,9,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,ChannelXmlBean,136,0,22,0,39,0,19,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.update.xmlbeans,ModuleXmlBean,28,0,0,0,10,0,6,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CamelCaseMatcher,364,0,16,0,44,0,12,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,TextComponentProvider,40,0,6,0,11,0,7,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionInfo,66,0,8,0,16,0,13,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionFocusHandler,114,0,10,0,29,0,11,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionFocusHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionFocusHandler.new FocusAdapter() {...},20,0,0,0,6,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionFocusHandler.new FocusListener() {...},16,0,0,0,5,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionFocusHandler.new FocusListener() {...},16,0,0,0,5,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor,959,0,86,0,184,0,60,0,17,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,CompletionCandidates,110,0,12,0,27,0,13,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,PopupManager.Placement,9,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,PopupManager,277,0,50,0,69,0,32,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new AbstractAction() {...},8,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new Runnable() {...},49,0,4,0,7,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new Runnable() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new KeyAdapter() {...},11,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new MouseAdapter() {...},11,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new FocusAdapter() {...},10,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.completion,Completor.new JPanel() {...},18,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SessionTabWidget,143,0,10,0,41,0,14,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,WidgetEventCaster,247,0,14,0,42,0,21,0,14,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,DialogWidget,220,0,0,0,76,0,45,0,45,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SessionTabWidget.SheetActivationListener,24,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TabDelegate,283,0,8,0,92,0,55,0,51,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,DialogDelegate,193,0,10,0,71,0,38,0,33,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,DesktopManagerWrapper,36,0,4,0,13,0,5,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,DesktopContainerFactory,83,0,8,0,13,0,9,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TabbedStyleHintDlg,191,0,0,0,21,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TabDelegate.new TabHandleListener() {...},45,0,0,0,11,0,6,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SessionTabWidget.new TitleFilePathHandlerListener() {...},13,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,WidgetEvent,39,0,0,0,17,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,DesktopStyle.StyleEnum,34,0,0,0,6,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SelectWidgetCommand,10,0,0,0,5,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SelectWidgetAction,34,0,2,0,8,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,TitleFilePathHandler,328,0,14,0,68,0,20,0,13,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SessionDialogWidget,52,0,6,0,18,0,9,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,InternalFrameDelegate.new InternalFrameListener() {...},90,0,0,0,15,0,8,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,ScrollableDesktopPane,247,0,26,0,73,0,29,0,16,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,ScrollableDesktopPane.MyComponentListener,22,0,0,0,9,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,InternalFrameDelegate,181,0,10,0,67,0,35,0,30,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,DialogDelegate.new WindowListener() {...},90,0,0,0,15,0,8,0,8,0
